customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
0748-RDGGM,1,0,1,0,70,1,0,1,2,2,2,2,2,2,1,1,0,1.4869197052297147,2.318379044024494
5143-EGQFK,0,1,0,0,10,0,1,0,0,0,0,2,0,0,0,1,2,-1.166970104035584,-0.8772191312267209
0536-ESJEP,1,0,1,0,54,1,0,0,2,2,0,0,2,2,2,1,0,0.32532360211359457,0.8434163105140033
7538-GWHML,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,0.16246749609731476,-0.9417421330740257
7054-LGEQW,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,-0.6252242819814278,-0.9855074786005396
8331-ZXFOE,0,0,0,0,58,1,2,0,2,2,2,2,0,0,1,1,1,0.21065960910213194,0.8909537699946672
7617-EYGLW,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,-1.505976692069473,-0.9971988259438118
5231-FIQPA,0,0,0,0,41,1,0,2,1,1,1,1,1,1,2,1,3,-1.4926823160681442,-0.6482231373200984
5816-JMLGY,0,0,1,1,70,1,0,0,0,2,2,2,2,2,2,1,0,0.5197538511330312,1.516837917486489
8498-XXGWA,0,0,1,0,65,1,0,0,2,0,2,0,0,0,0,1,3,-0.3194536339508612,0.6147512037963415
2509-TFPJU,1,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,-1.2965902700485417,-0.18332663683054362
1539-LNKHM,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,-1.4744025490663168,-0.8881604676083494
7654-YWJUF,1,0,1,0,43,1,0,1,2,0,2,2,0,0,1,1,0,0.6477122201458225,0.5556768109939203
3154-CFSZG,1,0,1,1,47,1,0,1,2,0,2,0,0,2,0,0,2,0.8404806721650927,0.8194821371791912
6961-MJKBO,1,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,0,-1.4727407520661506,-0.5897443414578062
6518-LGAOV,0,0,1,0,38,1,2,1,0,0,2,2,2,2,0,1,2,1.3373579752147637,0.7705990697967546
4471-KXAUH,0,0,1,0,42,1,2,1,0,0,2,2,0,0,0,1,2,0.6493740171459885,0.5773609514438008
8020-BWHYL,0,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,1,0.3502505571160864,-0.4995444937471637
2887-JPYLU,0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,-0.6501512369839195,-0.1931650159156369
5136-KCKGI,0,0,1,1,33,1,2,1,2,0,2,0,2,2,1,1,3,1.2941512532104444,0.5238013451240552
6402-SSEJG,0,0,0,0,25,0,1,0,2,2,2,0,2,2,1,0,2,-0.12336158793125872,-0.32626990246149573
8564-LDKFL,1,0,1,0,40,1,2,1,0,2,2,0,2,2,1,1,0,1.3705939152180862,0.8377691691557435
8547-NSBBO,1,0,0,0,35,1,2,1,2,2,2,2,0,0,0,1,3,1.0631614701873533,0.49574211150020164
2851-STERV,1,1,0,0,35,1,0,0,0,0,2,2,2,2,1,1,2,0.27380789510844483,0.08449345391411522
7175-NTIXE,0,0,0,0,25,1,0,0,2,0,0,2,2,2,0,1,1,0.37850110611891075,-0.12652433605898472
3716-LRGXK,1,0,1,0,60,1,2,1,0,0,2,0,2,2,2,0,1,1.2093996062019723,1.6710534066880298
3301-VKTGC,1,0,1,1,68,1,2,1,2,2,0,0,0,0,1,1,0,0.6892571451499756,1.5074627804659404
9639-BUJXT,1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,-1.4710789550659844,-0.4198227403536049
1442-BQPVU,0,0,0,0,13,0,1,0,0,2,0,0,0,0,0,0,2,-1.1835880740372453,-0.8482113543278471
1436-ZMJAN,0,0,1,0,10,1,0,0,0,0,2,0,2,2,0,1,1,0.10098100709116792,-0.7176212104180885
3413-DHLPB,1,0,1,1,60,1,2,1,0,2,0,2,2,2,0,1,0,1.2958130502106107,1.6280601312690908
2947-DOMLJ,1,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,-0.47067716096597834,-0.9834559780289841
5693-PIPCS,1,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,1,1.1595456961969886,0.8561664968619497
4626-OZDTJ,0,0,1,0,51,1,2,0,0,2,0,2,2,2,1,1,1,0.4615909561272169,0.7372677002954631
3766-EJLFL,0,0,1,1,68,1,2,1,2,0,2,2,2,2,2,1,0,1.4719635322282196,2.3068641698486676
4510-PYUSH,0,1,0,0,38,1,0,0,2,2,0,0,0,0,0,1,1,-0.2529817539442163,-0.012831497932144099
9388-ZEYVT,1,0,0,0,43,0,1,0,0,0,2,2,0,2,1,0,2,-0.6850489739874083,-0.15372326299154093
3717-OEAUQ,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,0.19736523310080326,-0.9487790006259199
7530-HDYDS,0,0,0,0,38,1,0,1,0,2,2,2,0,0,0,1,1,0.6477122201458225,0.43446180410471014
4676-WLUHT,1,0,0,0,54,0,1,0,2,2,0,0,0,2,2,0,0,-0.6169152969805971,0.06715496521258299
0329-GTIAJ,0,0,0,0,3,1,0,1,0,2,0,2,2,2,0,1,2,1.1013828011911744,-0.8666748594718452
3279-DYZQM,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,-1.505976692069473,-0.3976312395473182
6261-LHRTG,0,0,0,0,26,1,0,0,0,2,2,0,0,0,0,1,1,-0.3327480099521901,-0.3850795855127485
5774-XZTQC,0,0,1,1,7,1,0,2,1,1,1,1,1,1,0,0,3,-1.4727407520661506,-0.939271508729787
0270-THENM,1,0,1,1,72,1,2,0,2,2,2,2,0,0,2,0,0,0.16911468409797886,1.2452898310795415
0867-MKZVY,0,0,1,0,20,1,2,1,2,0,0,0,0,0,0,0,2,0.5862257311396761,-0.30326221325577307
5553-AOINX,0,1,1,1,66,1,2,1,0,2,2,0,2,2,1,1,2,1.3340343812144315,2.0346101907719376
1121-QSIVB,0,0,0,1,44,1,2,0,0,2,0,0,2,2,1,1,3,0.42503142212356193,0.5256101950903728
0916-QOFDP,0,1,1,1,14,1,2,1,0,0,0,0,2,2,0,1,2,1.0315873271841969,-0.41181527038076
0723-FDLAY,1,0,0,0,44,1,2,0,0,2,2,2,2,2,1,1,0,0.6809481601491449,0.6284278742733771
1841-YSJGV,1,0,1,0,72,1,2,1,2,2,0,2,2,2,2,1,1,1.5018758782312098,2.4585649164141086
4710-FDUIZ,1,0,1,0,56,1,2,1,0,2,0,0,2,2,1,0,1,1.1811490571991479,1.4712196037017962
0784-GTUUK,1,0,1,0,62,1,2,2,1,1,1,1,1,1,1,1,1,-1.3630621500551865,-0.367476387060048
5035-PGZXH,0,0,0,0,56,1,2,1,0,2,2,0,2,2,1,1,2,1.397182667220744,1.6035524201400801
6439-LAJXL,1,0,1,0,9,1,0,0,2,2,0,2,2,0,0,1,3,0.13920233809498894,-0.7437833574919017
4322-RCYMT,1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,0.36686852711774764,1.329820478285993
0089-IIQKO,0,0,1,1,39,1,2,1,0,0,0,2,2,2,0,1,1,1.1695164781979852,0.6563326938757157
4640-UHDOS,0,0,1,1,13,1,0,0,0,0,0,0,0,2,0,0,2,-0.2928648819482031,-0.6817971574266277
1580-BMCMR,1,1,0,0,19,1,0,1,2,0,0,0,0,2,0,1,2,0.749081837155956,-0.2834310410640715
9624-EGDEQ,0,0,0,0,37,1,0,2,1,1,1,1,1,1,2,0,3,-1.4943441130683104,-0.6469657660020485
2770-NSVDG,1,0,1,0,24,0,1,0,0,0,2,0,0,0,0,0,2,-1.1852498710374113,-0.7022459857043889
7975-TZMLR,1,0,0,0,47,1,2,1,0,2,2,0,2,2,1,1,2,1.2742096892084507,1.151295810268818
4343-EJVQB,1,0,0,0,7,1,0,1,2,0,0,0,0,0,0,0,3,0.31867641411292996,-0.7703646283383981
3049-NDXFL,0,0,0,0,1,1,2,1,0,0,0,0,0,2,0,0,3,0.6992279271509723,-0.9679263392937695
5236-PERKL,0,0,0,0,57,1,2,1,2,2,2,0,2,2,2,1,0,1.6015836982411773,1.846467735128976
3115-JPJDD,0,0,1,0,59,1,0,1,2,0,2,0,0,0,1,1,1,0.5480044001358552,1.0410662580530976
6230-BSUXY,0,1,0,0,1,1,0,1,0,0,2,0,0,2,0,1,2,0.6726391751483144,-0.9682792856286608
9027-YFHQJ,1,0,0,0,7,1,2,2,1,1,1,1,1,1,0,1,0,-1.3198554280508674,-0.9383009063088362
2709-UQGNP,1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,3,-0.4357794239624898,-0.774379392897786
0277-BKSQP,1,0,1,1,8,1,0,0,0,0,0,0,2,0,0,1,2,-0.34438058895335305,-0.79617382907732
5893-KCLGT,0,0,0,1,72,1,0,2,1,1,1,1,1,1,2,1,3,-1.4960059100684764,-0.3144462002426392
6968-URWQU,1,0,1,0,43,1,0,0,0,0,0,0,2,0,1,1,3,-0.27957050594687416,0.04915470213312988
3427-GGZZI,0,0,1,0,19,1,2,1,0,2,0,0,0,2,0,1,2,0.8089065291619363,-0.29071055922120337
2988-GBIVW,0,1,1,0,70,1,2,1,2,0,0,0,0,2,0,1,2,0.8670694241677506,1.848717768013908
9962-BFPDU,0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.9969341161926433
1357-BIJKI,1,0,1,0,50,1,2,1,0,2,0,0,2,2,1,1,2,1.113015380192337,1.137795612959228
4737-HOBAX,1,0,1,0,63,1,2,0,0,0,2,2,2,2,2,0,1,0.4998122871310375,1.2151570377382017
2100-BDNSN,0,0,1,0,5,1,2,0,0,0,2,2,2,0,0,0,0,0.10596639809166647,-0.8512334573203535
9507-EXLTT,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,0.48485611412954227,-0.9707719691188302
5937-EORGB,1,1,1,0,15,1,2,1,2,0,2,0,2,0,0,1,2,1.0548524851865226,-0.3915429152704444
4299-SIMNS,1,0,0,0,9,1,2,1,2,0,0,0,0,0,0,1,2,0.544680806135523,-0.6596938932040637
2205-LPVGL,1,1,1,1,58,1,2,1,2,2,0,2,0,0,1,1,0,0.8338334841644282,1.2556135113751101
0122-OAHPZ,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,0.3020584441112687,-0.7802250665694221
0670-ANMUU,1,0,0,0,71,1,2,1,2,0,0,2,0,2,1,0,1,1.0930738161903437,1.9447853485421172
8627-ZYGSZ,1,0,1,0,47,1,2,1,0,2,0,0,0,0,1,1,2,0.46989994112804756,0.6046922332519411
6968-MHOMU,1,0,1,0,58,0,1,0,0,0,0,0,2,2,1,1,1,-0.6567984249845842,0.1807154484638394
8945-GRKHX,0,0,0,1,1,1,0,1,0,0,0,0,0,2,0,0,2,0.4615909561272169,-0.97108079716186
2039-JONDJ,1,0,0,0,27,1,0,0,2,2,0,0,0,0,1,0,0,-0.3094828519498643,-0.3538658940208045
2169-RRLFW,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,-1.3015756610490399,-0.17271618763787575
2202-OUTMO,0,0,1,0,34,1,2,0,2,0,0,2,0,0,0,1,0,-0.13000877593192306,-0.12182573797574515
6240-EURKS,0,0,0,1,18,0,1,0,0,0,0,0,0,2,0,1,2,-0.9891578250178088,-0.7618056797172855
2065-MMKGR,0,0,0,0,29,1,2,0,0,0,0,0,2,2,1,1,1,0.2073360151017999,-0.08807524470177035
7718-UPSKJ,0,0,1,0,69,1,0,1,2,2,0,2,2,2,1,1,1,1.3838882912194153,2.1936345737863716
4018-KJYUY,1,0,0,1,22,1,0,2,1,1,1,1,1,1,0,0,1,-1.4827115340671475,-0.8149682214102786
8276-MQBYC,1,1,0,0,51,1,2,1,0,0,2,0,2,2,0,1,2,1.0980592071908417,1.1618842003155554
1757-TCATG,1,0,1,1,35,1,0,2,1,1,1,1,1,1,1,0,0,-1.4860351280674797,-0.6763264892358134
4482-EWFMI,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,0.16412929309748078,-0.9461319031142356
7798-JVXYM,0,0,0,0,14,1,0,0,0,0,0,2,2,2,0,1,2,0.16246749609731476,-0.5992738924998696
5908-QMGOE,1,1,0,0,15,1,2,1,0,0,0,0,0,0,0,1,1,0.31369102311243185,-0.5055225222943841
1685-BQULA,0,0,0,0,40,1,2,1,0,2,2,0,2,0,0,1,0,0.9518210711762233,0.6514796817709612
7131-ZQZNK,0,0,1,1,60,0,1,0,2,0,2,2,2,2,2,0,1,-0.16324471593524553,0.578155080697306
3130-ICDUP,0,0,0,1,2,1,2,1,2,0,0,0,0,0,0,0,1,0.5247392421335293,-0.9227933267195523
8722-NGNBH,1,0,0,0,5,0,1,0,2,0,2,2,0,0,0,0,3,-0.8229781250011965,-0.9071975105465457
6614-FHDBO,1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,1.476948923228718,2.4699915540062127
6476-YHMGA,0,0,1,1,15,1,0,0,0,2,2,2,2,2,0,0,0,0.39013368512007346,-0.49594885296045926
8069-YQQAJ,1,0,0,0,14,0,1,0,0,2,0,0,0,0,0,1,3,-1.1187779910307663,-0.8206153627685383
1135-LMECX,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4926823160681442,-0.9970223527763662
